Model,MSO54
Channel,CH1
Waveform Type,ANALOG
Horizontal Units,s
Sample Interval,1.60000000e-10
Record Length,62500
Zero Index,31249.53125000
Vertical Units,V
,
ANALOG_Thumbnail,

TIME,CH1
-4.88808500e-06,0.00000000e+00
-4.88792500e-06,0.00000000e+00
-4.88776500e-06,0.00000000e+00
-4.88760500e-06,0.00000000e+00
-4.88744500e-06,0.00000000e+00
-4.88728500e-06,8.00000000e-04
-4.88712500e-06,8.00000000e-04
-4.88696500e-06,8.00000000e-04
-4.88680500e-06,0.00000000e+00
-4.88664500e-06,0.00000000e+00
-4.88648500e-06,0.00000000e+00
-4.88632500e-06,0.00000000e+00
-4.88616500e-06,8.00000000e-04
-4.88600500e-06,8.00000000e-04
-4.88584500e-06,8.00000000e-04
-4.88568500e-06,0.00000000e+00
-4.88552500e-06,0.00000000e+00
-4.88536500e-06,0.00000000e+00
-4.88520500e-06,0.00000000e+00
-4.88504500e-06,0.00000000e+00
-4.88488500e-06,0.00000000e+00
-4.88472500e-06,0.00000000e+00
-4.88456500e-06,0.00000000e+00
-4.88440500e-06,0.00000000e+00
-4.88424500e-06,0.00000000e+00
-4.88408500e-06,0.00000000e+00
-4.88392500e-06,0.00000000e+00
-4.88376500e-06,0.00000000e+00
-4.88360500e-06,0.00000000e+00
-4.88344500e-06,0.00000000e+00
-4.88328500e-06,0.00000000e+00
-4.88312500e-06,0.00000000e+00
-4.88296500e-06,0.00000000e+00
-4.88280500e-06,0.00000000e+00
-4.88264500e-06,8.00000000e-04
-4.88248500e-06,8.00000000e-04
-4.88232500e-06,8.00000000e-04
-4.88216500e-06,0.00000000e+00
-4.88200500e-06,0.00000000e+00
-4.88184500e-06,0.00000000e+00
-4.88168500e-06,0.00000000e+00
-4.88152500e-06,0.00000000e+00
-4.88136500e-06,0.00000000e+00
-4.88120500e-06,0.00000000e+00
-4.88104500e-06,0.00000000e+00
-4.88088500e-06,0.00000000e+00
-4.88072500e-06,0.00000000e+00
-4.88056500e-06,0.00000000e+00
-4.88040500e-06,0.00000000e+00
-4.88024500e-06,8.00000000e-04
-4.88008500e-06,0.00000000e+00
-4.87992500e-06,0.00000000e+00
-4.87976500e-06,0.00000000e+00
-4.87960500e-06,0.00000000e+00
-4.87944500e-06,0.00000000e+00
-4.87928500e-06,0.00000000e+00
-4.87912500e-06,0.00000000e+00
-4.87896500e-06,0.00000000e+00
-4.87880500e-06,0.00000000e+00
-4.87864500e-06,0.00000000e+00
-4.87848500e-06,0.00000000e+00
-4.87832500e-06,0.00000000e+00
-4.87816500e-06,0.00000000e+00
-4.87800500e-06,0.00000000e+00
-4.87784500e-06,0.00000000e+00
-4.87768500e-06,0.00000000e+00
-4.87752500e-06,0.00000000e+00
-4.87736500e-06,0.00000000e+00
-4.87720500e-06,8.00000000e-04
-4.87704500e-06,8.00000000e-04
-4.87688500e-06,8.00000000e-04
-4.87672500e-06,8.00000000e-04
-4.87656500e-06,0.00000000e+00
-4.87640500e-06,0.00000000e+00
-4.87624500e-06,0.00000000e+00
-4.87608500e-06,8.00000000e-04
-4.87592500e-06,8.00000000e-04
-4.87576500e-06,8.00000000e-04
-4.87560500e-06,8.00000000e-04
-4.87544500e-06,0.00000000e+00
-4.87528500e-06,0.00000000e+00
-4.87512500e-06,0.00000000e+00
-4.87496500e-06,0.00000000e+00
-4.87480500e-06,0.00000000e+00
-4.87464500e-06,8.00000000e-04
-4.87448500e-06,8.00000000e-04
-4.87432500e-06,8.00000000e-04
-4.87416500e-06,8.00000000e-04
-4.87400500e-06,0.00000000e+00
-4.87384500e-06,0.00000000e+00
-4.87368500e-06,0.00000000e+00
-4.87352500e-06,8.00000000e-04
-4.87336500e-06,8.00000000e-04
-4.87320500e-06,8.00000000e-04
-4.87304500e-06,0.00000000e+00
-4.87288500e-06,0.00000000e+00
-4.87272500e-06,8.00000000e-04
-4.87256500e-06,8.00000000e-04
-4.87240500e-06,8.00000000e-04
-4.87224500e-06,8.00000000e-04
-4.87208500e-06,0.00000000e+00
-4.87192500e-06,0.00000000e+00
-4.87176500e-06,0.00000000e+00
-4.87160500e-06,0.00000000e+00
-4.87144500e-06,0.00000000e+00
-4.87128500e-06,0.00000000e+00
-4.87112500e-06,0.00000000e+00
-4.87096500e-06,8.00000000e-04
-4.87080500e-06,8.00000000e-04
-4.87064500e-06,0.00000000e+00
-4.87048500e-06,0.00000000e+00
-4.87032500e-06,0.00000000e+00
-4.87016500e-06,0.00000000e+00
-4.87000500e-06,0.00000000e+00
-4.86984500e-06,0.00000000e+00
-4.86968500e-06,-8.00000000e-04
-4.86952500e-06,-8.00000000e-04
-4.86936500e-06,0.00000000e+00
-4.86920500e-06,0.00000000e+00
-4.86904500e-06,0.00000000e+00
-4.86888500e-06,0.00000000e+00
-4.86872500e-06,8.00000000e-04
-4.86856500e-06,8.00000000e-04
-4.86840500e-06,8.00000000e-04
-4.86824500e-06,0.00000000e+00
-4.86808500e-06,0.00000000e+00
-4.86792500e-06,-8.00000000e-04
-4.86776500e-06,0.00000000e+00
-4.86760500e-06,0.00000000e+00
-4.86744500e-06,0.00000000e+00
-4.86728500e-06,0.00000000e+00
-4.86712500e-06,0.00000000e+00
-4.86696500e-06,0.00000000e+00
-4.86680500e-06,0.00000000e+00
-4.86664500e-06,0.00000000e+00
-4.86648500e-06,0.00000000e+00
-4.86632500e-06,0.00000000e+00
-4.86616500e-06,0.00000000e+00
-4.86600500e-06,8.00000000e-04
-4.86584500e-06,0.00000000e+00
-4.86568500e-06,0.00000000e+00
-4.86552500e-06,0.00000000e+00
-4.86536500e-06,0.00000000e+00
-4.86520500e-06,8.00000000e-04
-4.86504500e-06,8.00000000e-04
-4.86488500e-06,8.00000000e-04
-4.86472500e-06,8.00000000e-04
-4.86456500e-06,0.00000000e+00
-4.86440500e-06,0.00000000e+00
-4.86424500e-06,0.00000000e+00
-4.86408500e-06,0.00000000e+00
-4.86392500e-06,8.00000000e-04
-4.86376500e-06,8.00000000e-04
-4.86360500e-06,8.00000000e-04
-4.86344500e-06,8.00000000e-04
-4.86328500e-06,0.00000000e+00
-4.86312500e-06,0.00000000e+00
-4.86296500e-06,0.00000000e+00
-4.86280500e-06,0.00000000e+00
-4.86264500e-06,0.00000000e+00
-4.86248500e-06,0.00000000e+00
-4.86232500e-06,0.00000000e+00
-4.86216500e-06,0.00000000e+00
-4.86200500e-06,0.00000000e+00
-4.86184500e-06,0.00000000e+00
-4.86168500e-06,0.00000000e+00
-4.86152500e-06,0.00000000e+00
-4.86136500e-06,0.00000000e+00
-4.86120500e-06,0.00000000e+00
-4.86104500e-06,0.00000000e+00
-4.86088500e-06,0.00000000e+00
-4.86072500e-06,0.00000000e+00
-4.86056500e-06,0.00000000e+00
-4.86040500e-06,0.00000000e+00
-4.86024500e-06,8.00000000e-04
-4.86008500e-06,8.00000000e-04
-4.85992500e-06,8.00000000e-04
-4.85976500e-06,0.00000000e+00
-4.85960500e-06,0.00000000e+00
-4.85944500e-06,0.00000000e+00
-4.85928500e-06,0.00000000e+00
-4.85912500e-06,0.00000000e+00
-4.85896500e-06,0.00000000e+00
-4.85880500e-06,0.00000000e+00
-4.85864500e-06,8.00000000e-04
-4.85848500e-06,8.00000000e-04
-4.85832500e-06,8.00000000e-04
-4.85816500e-06,8.00000000e-04
-4.85800500e-06,0.00000000e+00
-4.85784500e-06,0.00000000e+00
-4.85768500e-06,0.00000000e+00
-4.85752500e-06,8.00000000e-04
-4.85736500e-06,8.00000000e-04
-4.85720500e-06,0.00000000e+00
-4.85704500e-06,0.00000000e+00
-4.85688500e-06,8.00000000e-04
-4.85672500e-06,8.00000000e-04
-4.85656500e-06,8.00000000e-04
-4.85640500e-06,0.00000000e+00
-4.85624500e-06,0.00000000e+00
-4.85608500e-06,0.00000000e+00
-4.85592500e-06,0.00000000e+00
-4.85576500e-06,8.00000000e-04
-4.85560500e-06,8.00000000e-04
-4.85544500e-06,8.00000000e-04
-4.85528500e-06,8.00000000e-04
-4.85512500e-06,0.00000000e+00
-4.85496500e-06,0.00000000e+00
-4.85480500e-06,0.00000000e+00
-4.85464500e-06,0.00000000e+00
-4.85448500e-06,0.00000000e+00
-4.85432500e-06,0.00000000e+00
-4.85416500e-06,8.00000000e-04
-4.85400500e-06,8.00000000e-04
-4.85384500e-06,8.00000000e-04
-4.85368500e-06,0.00000000e+00
-4.85352500e-06,0.00000000e+00
-4.85336500e-06,0.00000000e+00
-4.85320500e-06,0.00000000e+00
-4.85304500e-06,0.00000000e+00
-4.85288500e-06,0.00000000e+00
-4.85272500e-06,0.00000000e+00
-4.85256500e-06,0.00000000e+00
-4.85240500e-06,0.00000000e+00
-4.85224500e-06,0.00000000e+00
-4.85208500e-06,0.00000000e+00
-4.85192500e-06,0.00000000e+00
-4.85176500e-06,0.00000000e+00
-4.85160500e-06,8.00000000e-04
-4.85144500e-06,8.00000000e-04
-4.85128500e-06,8.00000000e-04
-4.85112500e-06,0.00000000e+00
-4.85096500e-06,0.00000000e+00
-4.85080500e-06,0.00000000e+00
-4.85064500e-06,0.00000000e+00
-4.85048500e-06,0.00000000e+00
-4.85032500e-06,0.00000000e+00
-4.85016500e-06,0.00000000e+00
-4.85000500e-06,0.00000000e+00
-4.84984500e-06,0.00000000e+00
-4.84968500e-06,0.00000000e+00
-4.84952500e-06,0.00000000e+00
-4.84936500e-06,0.00000000e+00
-4.84920500e-06,0.00000000e+00
-4.84904500e-06,0.00000000e+00
-4.84888500e-06,0.00000000e+00
-4.84872500e-06,0.00000000e+00
-4.84856500e-06,0.00000000e+00
-4.84840500e-06,0.00000000e+00
-4.84824500e-06,0.00000000e+00
-4.84808500e-06,0.00000000e+00
-4.84792500e-06,0.00000000e+00
-4.84776500e-06,8.00000000e-04
-4.84760500e-06,8.00000000e-04
-4.84744500e-06,8.00000000e-04
-4.84728500e-06,0.00000000e+00
-4.84712500e-06,0.00000000e+00
-4.84696500e-06,0.00000000e+00
-4.84680500e-06,0.00000000e+00
-4.84664500e-06,0.00000000e+00
-4.84648500e-06,0.00000000e+00
-4.84632500e-06,0.00000000e+00
-4.84616500e-06,0.00000000e+00
-4.84600500e-06,0.00000000e+00
-4.84584500e-06,0.00000000e+00
-4.84568500e-06,0.00000000e+00
-4.84552500e-06,8.00000000e-04
-4.84536500e-06,8.00000000e-04
-4.84520500e-06,0.00000000e+00
-4.84504500e-06,0.00000000e+00
-4.84488500e-06,0.00000000e+00
-4.84472500e-06,8.00000000e-04
-4.84456500e-06,8.00000000e-04
-4.84440500e-06,0.00000000e+00
-4.84424500e-06,0.00000000e+00
-4.84408500e-06,0.00000000e+00
-4.84392500e-06,0.00000000e+00
-4.84376500e-06,0.00000000e+00
-4.84360500e-06,0.00000000e+00
-4.84344500e-06,0.00000000e+00
-4.84328500e-06,0.00000000e+00
-4.84312500e-06,0.00000000e+00
-4.84296500e-06,0.00000000e+00
-4.84280500e-06,8.00000000e-04
-4.84264500e-06,8.00000000e-04
-4.84248500e-06,8.00000000e-04
-4.84232500e-06,8.00000000e-04
-4.84216500e-06,8.00000000e-04
-4.84200500e-06,0.00000000e+00
-4.84184500e-06,0.00000000e+00
-4.84168500e-06,0.00000000e+00
-4.84152500e-06,0.00000000e+00
-4.84136500e-06,0.00000000e+00
-4.84120500e-06,0.00000000e+00
-4.84104500e-06,0.00000000e+00
-4.84088500e-06,0.00000000e+00
-4.84072500e-06,-8.00000000e-04
-4.84056500e-06,-8.00000000e-04
-4.84040500e-06,0.00000000e+00
-4.84024500e-06,0.00000000e+00
-4.84008500e-06,0.00000000e+00
-4.83992500e-06,0.00000000e+00
-4.83976500e-06,8.00000000e-04
-4.83960500e-06,8.00000000e-04
-4.83944500e-06,8.00000000e-04
-4.83928500e-06,0.00000000e+00
-4.83912500e-06,0.00000000e+00
-4.83896500e-06,8.00000000e-04
-4.83880500e-06,8.00000000e-04
-4.83864500e-06,0.00000000e+00
-4.83848500e-06,0.00000000e+00
-4.83832500e-06,0.00000000e+00
-4.83816500e-06,8.00000000e-04
-4.83800500e-06,8.00000000e-04
-4.83784500e-06,8.00000000e-04
-4.83768500e-06,8.00000000e-04
-4.83752500e-06,0.00000000e+00
-4.83736500e-06,0.00000000e+00
-4.83720500e-06,-8.00000000e-04
-4.83704500e-06,-8.00000000e-04
-4.83688500e-06,0.00000000e+00
-4.83672500e-06,0.00000000e+00
-4.83656500e-06,0.00000000e+00
-4.83640500e-06,0.00000000e+00
-4.83624500e-06,0.00000000e+00
-4.83608500e-06,0.00000000e+00
-4.83592500e-06,0.00000000e+00
-4.83576500e-06,0.00000000e+00
-4.83560500e-06,8.00000000e-04
-4.83544500e-06,0.00000000e+00
-4.83528500e-06,0.00000000e+00
-4.83512500e-06,0.00000000e+00
-4.83496500e-06,0.00000000e+00
-4.83480500e-06,0.00000000e+00
-4.83464500e-06,0.00000000e+00
-4.83448500e-06,0.00000000e+00
-4.83432500e-06,0.00000000e+00
-4.83416500e-06,0.00000000e+00
-4.83400500e-06,0.00000000e+00
-4.83384500e-06,0.00000000e+00
-4.83368500e-06,0.00000000e+00
-4.83352500e-06,8.00000000e-04
-4.83336500e-06,8.00000000e-04
-4.83320500e-06,8.00000000e-04
-4.83304500e-06,8.00000000e-04
-4.83288500e-06,0.00000000e+00
-4.83272500e-06,0.00000000e+00
-4.83256500e-06,0.00000000e+00
-4.83240500e-06,8.00000000e-04
-4.83224500e-06,0.00000000e+00
-4.83208500e-06,0.00000000e+00
-4.83192500e-06,0.00000000e+00
-4.83176500e-06,0.00000000e+00
-4.83160500e-06,0.00000000e+00
-4.83144500e-06,0.00000000e+00
-4.83128500e-06,0.00000000e+00
-4.83112500e-06,0.00000000e+00
-4.83096500e-06,0.00000000e+00
-4.83080500e-06,0.00000000e+00
-4.83064500e-06,0.00000000e+00
-4.83048500e-06,8.00000000e-04
-4.83032500e-06,8.00000000e-04
-4.83016500e-06,0.00000000e+00
-4.83000500e-06,0.00000000e+00
-4.82984500e-06,8.00000000e-04
-4.82968500e-06,8.00000000e-04
-4.82952500e-06,0.00000000e+00
-4.82936500e-06,0.00000000e+00
-4.82920500e-06,0.00000000e+00
-4.82904500e-06,0.00000000e+00
-4.82888500e-06,0.00000000e+00
-4.82872500e-06,8.00000000e-04
-4.82856500e-06,0.00000000e+00
-4.82840500e-06,0.00000000e+00
-4.82824500e-06,0.00000000e+00
-4.82808500e-06,0.00000000e+00
-4.82792500e-06,0.00000000e+00
-4.82776500e-06,8.00000000e-04
-4.82760500e-06,8.00000000e-04
-4.82744500e-06,8.00000000e-04
-4.82728500e-06,0.00000000e+00
-4.82712500e-06,0.00000000e+00
-4.82696500e-06,0.00000000e+00
-4.82680500e-06,0.00000000e+00
-4.82664500e-06,0.00000000e+00
-4.82648500e-06,0.00000000e+00
-4.82632500e-06,0.00000000e+00
-4.82616500e-06,0.00000000e+00
-4.82600500e-06,-8.00000000e-04
-4.82584500e-06,-8.00000000e-04
-4.82568500e-06,0.00000000e+00
-4.82552500e-06,8.00000000e-04
-4.82536500e-06,1.60000000e-03
-4.82520500e-06,1.60000000e-03
-4.82504500e-06,8.00000000e-04
-4.82488500e-06,0.00000000e+00
-4.82472500e-06,0.00000000e+00
-4.82456500e-06,0.00000000e+00
-4.82440500e-06,0.00000000e+00
-4.82424500e-06,0.00000000e+00
-4.82408500e-06,0.00000000e+00
-4.82392500e-06,0.00000000e+00
-4.82376500e-06,0.00000000e+00
-4.82360500e-06,0.00000000e+00
-4.82344500e-06,0.00000000e+00
-4.82328500e-06,0.00000000e+00
-4.82312500e-06,0.00000000e+00
-4.82296500e-06,0.00000000e+00
-4.82280500e-06,0.00000000e+00
-4.82264500e-06,0.00000000e+00
-4.82248500e-06,0.00000000e+00
-4.82232500e-06,0.00000000e+00
-4.82216500e-06,8.00000000e-04
-4.82200500e-06,8.00000000e-04
-4.82184500e-06,8.00000000e-04
-4.82168500e-06,0.00000000e+00
-4.82152500e-06,0.00000000e+00
-4.82136500e-06,-8.00000000e-04
-4.82120500e-06,0.00000000e+00
-4.82104500e-06,0.00000000e+00
-4.82088500e-06,8.00000000e-04
-4.82072500e-06,8.00000000e-04
-4.82056500e-06,8.00000000e-04
-4.82040500e-06,0.00000000e+00
-4.82024500e-06,0.00000000e+00
-4.82008500e-06,0.00000000e+00
-4.81992500e-06,0.00000000e+00
-4.81976500e-06,0.00000000e+00
-4.81960500e-06,0.00000000e+00
-4.81944500e-06,0.00000000e+00
-4.81928500e-06,0.00000000e+00
-4.81912500e-06,0.00000000e+00
-4.81896500e-06,0.00000000e+00
-4.81880500e-06,-8.00000000e-04
-4.81864500e-06,-8.00000000e-04
-4.81848500e-06,0.00000000e+00
-4.81832500e-06,0.00000000e+00
-4.81816500e-06,0.00000000e+00
-4.81800500e-06,0.00000000e+00
-4.81784500e-06,0.00000000e+00
-4.81768500e-06,0.00000000e+00
-4.81752500e-06,0.00000000e+00
-4.81736500e-06,8.00000000e-04
-4.81720500e-06,8.00000000e-04
-4.81704500e-06,8.00000000e-04
-4.81688500e-06,0.00000000e+00
-4.81672500e-06,0.00000000e+00
-4.81656500e-06,0.00000000e+00
-4.81640500e-06,0.00000000e+00
-4.81624500e-06,0.00000000e+00
-4.81608500e-06,8.00000000e-04
-4.81592500e-06,8.00000000e-04
-4.81576500e-06,8.00000000e-04
-4.81560500e-06,0.00000000e+00
-4.81544500e-06,0.00000000e+00
-4.81528500e-06,0.00000000e+00
-4.81512500e-06,0.00000000e+00
-4.81496500e-06,0.00000000e+00
-4.81480500e-06,0.00000000e+00
-4.81464500e-06,0.00000000e+00
-4.81448500e-06,0.00000000e+00
-4.81432500e-06,0.00000000e+00
-4.81416500e-06,8.00000000e-04
-4.81400500e-06,8.00000000e-04
-4.81384500e-06,8.00000000e-04
-4.81368500e-06,0.00000000e+00
-4.81352500e-06,0.00000000e+00
-4.81336500e-06,0.00000000e+00
-4.81320500e-06,0.00000000e+00
-4.81304500e-06,0.00000000e+00
-4.81288500e-06,8.00000000e-04
-4.81272500e-06,8.00000000e-04
-4.81256500e-06,8.00000000e-04
-4.81240500e-06,0.00000000e+00
-4.81224500e-06,0.00000000e+00
-4.81208500e-06,0.00000000e+00
-4.81192500e-06,0.00000000e+00
-4.81176500e-06,0.00000000e+00
-4.81160500e-06,0.00000000e+00
-4.81144500e-06,0.00000000e+00
-4.81128500e-06,0.00000000e+00
-4.81112500e-06,0.00000000e+00
-4.81096500e-06,0.00000000e+00
-4.81080500e-06,0.00000000e+00
-4.81064500e-06,8.00000000e-04
-4.81048500e-06,8.00000000e-04
-4.81032500e-06,8.00000000e-04
-4.81016500e-06,0.00000000e+00
-4.81000500e-06,0.00000000e+00
-4.80984500e-06,0.00000000e+00
-4.80968500e-06,0.00000000e+00
-4.80952500e-06,0.00000000e+00
-4.80936500e-06,0.00000000e+00
-4.80920500e-06,0.00000000e+00
-4.80904500e-06,0.00000000e+00
-4.80888500e-06,0.00000000e+00
-4.80872500e-06,-8.00000000e-04
-4.80856500e-06,0.00000000e+00
-4.80840500e-06,0.00000000e+00
-4.80824500e-06,8.00000000e-04
-4.80808500e-06,8.00000000e-04
-4.80792500e-06,0.00000000e+00
-4.80776500e-06,-8.00000000e-04
-4.80760500e-06,-8.00000000e-04
-4.80744500e-06,0.00000000e+00
-4.80728500e-06,0.00000000e+00
-4.80712500e-06,8.00000000e-04
-4.80696500e-06,8.00000000e-04
-4.80680500e-06,8.00000000e-04
-4.80664500e-06,0.00000000e+00
-4.80648500e-06,0.00000000e+00
-4.80632500e-06,0.00000000e+00
-4.80616500e-06,0.00000000e+00
-4.80600500e-06,0.00000000e+00
-4.80584500e-06,0.00000000e+00
-4.80568500e-06,0.00000000e+00
-4.80552500e-06,0.00000000e+00
-4.80536500e-06,0.00000000e+00
-4.80520500e-06,0.00000000e+00
-4.80504500e-06,0.00000000e+00
-4.80488500e-06,0.00000000e+00
-4.80472500e-06,0.00000000e+00
-4.80456500e-06,0.00000000e+00
-4.80440500e-06,0.00000000e+00
-4.80424500e-06,0.00000000e+00
-4.80408500e-06,0.00000000e+00
-4.80392500e-06,0.00000000e+00
-4.80376500e-06,8.00000000e-04
-4.80360500e-06,0.00000000e+00
-4.80344500e-06,0.00000000e+00
-4.80328500e-06,-8.00000000e-04
-4.80312500e-06,-8.00000000e-04
-4.80296500e-06,-8.00000000e-04
-4.80280500e-06,0.00000000e+00
-4.80264500e-06,0.00000000e+00
-4.80248500e-06,0.00000000e+00
-4.80232500e-06,0.00000000e+00
-4.80216500e-06,0.00000000e+00
-4.80200500e-06,0.00000000e+00
-4.80184500e-06,8.00000000e-04
-4.80168500e-06,8.00000000e-04
-4.80152500e-06,8.00000000e-04
-4.80136500e-06,8.00000000e-04
-4.80120500e-06,8.00000000e-04
-4.80104500e-06,0.00000000e+00
-4.80088500e-06,0.00000000e+00
-4.80072500e-06,0.00000000e+00
-4.80056500e-06,0.00000000e+00
-4.80040500e-06,0.00000000e+00
-4.80024500e-06,0.00000000e+00
-4.80008500e-06,0.00000000e+00
-4.79992500e-06,0.00000000e+00
-4.79976500e-06,0.00000000e+00
-4.79960500e-06,0.00000000e+00
-4.79944500e-06,0.00000000e+00
-4.79928500e-06,0.00000000e+00
-4.79912500e-06,8.00000000e-04
-4.79896500e-06,8.00000000e-04
-4.79880500e-06,0.00000000e+00
-4.79864500e-06,0.00000000e+00
-4.79848500e-06,0.00000000e+00
-4.79832500e-06,0.00000000e+00
-4.79816500e-06,8.00000000e-04
-4.79800500e-06,8.00000000e-04
-4.79784500e-06,8.00000000e-04
-4.79768500e-06,0.00000000e+00
-4.79752500e-06,-8.00000000e-04
-4.79736500e-06,-8.00000000e-04
-4.79720500e-06,0.00000000e+00
-4.79704500e-06,0.00000000e+00
-4.79688500e-06,0.00000000e+00
-4.79672500e-06,8.00000000e-04
-4.79656500e-06,8.00000000e-04
-4.79640500e-06,0.00000000e+00
-4.79624500e-06,8.00000000e-04
-4.79608500e-06,8.00000000e-04
-4.79592500e-06,8.00000000e-04
-4.79576500e-06,8.00000000e-04
-4.79560500e-06,0.00000000e+00
-4.79544500e-06,0.00000000e+00
-4.79528500e-06,0.00000000e+00
-4.79512500e-06,-8.00000000e-04
-4.79496500e-06,0.00000000e+00
-4.79480500e-06,0.00000000e+00
-4.79464500e-06,8.00000000e-04
-4.79448500e-06,0.00000000e+00
-4.79432500e-06,0.00000000e+00
-4.79416500e-06,0.00000000e+00
-4.79400500e-06,0.00000000e+00
-4.79384500e-06,-8.00000000e-04
-4.79368500e-06,-8.00000000e-04
-4.79352500e-06,0.00000000e+00
-4.79336500e-06,0.00000000e+00
-4.79320500e-06,0.00000000e+00
-4.79304500e-06,0.00000000e+00
-4.79288500e-06,0.00000000e+00
-4.79272500e-06,0.00000000e+00
-4.79256500e-06,0.00000000e+00
-4.79240500e-06,8.00000000e-04
-4.79224500e-06,8.00000000e-04
-4.79208500e-06,0.00000000e+00
-4.79192500e-06,0.00000000e+00
-4.79176500e-06,0.00000000e+00
-4.79160500e-06,0.00000000e+00
-4.79144500e-06,0.00000000e+00
-4.79128500e-06,0.00000000e+00
-4.79112500e-06,0.00000000e+00
-4.79096500e-06,0.00000000e+00
-4.79080500e-06,0.00000000e+00
-4.79064500e-06,0.00000000e+00
-4.79048500e-06,0.00000000e+00
-4.79032500e-06,8.00000000e-04
-4.79016500e-06,8.00000000e-04
-4.79000500e-06,8.00000000e-04
-4.78984500e-06,0.00000000e+00
-4.78968500e-06,0.00000000e+00
-4.78952500e-06,0.00000000e+00
-4.78936500e-06,0.00000000e+00
-4.78920500e-06,8.00000000e-04
-4.78904500e-06,8.00000000e-04
-4.78888500e-06,8.00000000e-04
-4.78872500e-06,0.00000000e+00
-4.78856500e-06,0.00000000e+00
-4.78840500e-06,0.00000000e+00
-4.78824500e-06,8.00000000e-04
-4.78808500e-06,8.00000000e-04
-4.78792500e-06,8.00000000e-04
-4.78776500e-06,8.00000000e-04
-4.78760500e-06,8.00000000e-04
-4.78744500e-06,0.00000000e+00
-4.78728500e-06,0.00000000e+00
-4.78712500e-06,0.00000000e+00
-4.78696500e-06,0.00000000e+00
-4.78680500e-06,0.00000000e+00
-4.78664500e-06,8.00000000e-04
-4.78648500e-06,8.00000000e-04
-4.78632500e-06,0.00000000e+00
-4.78616500e-06,0.00000000e+00
-4.78600500e-06,0.00000000e+00
-4.78584500e-06,0.00000000e+00
-4.78568500e-06,8.00000000e-04
-4.78552500e-06,8.00000000e-04
-4.78536500e-06,8.00000000e-04
-4.78520500e-06,0.00000000e+00
-4.78504500e-06,0.00000000e+00
-4.78488500e-06,0.00000000e+00
-4.78472500e-06,0.00000000e+00
-4.78456500e-06,0.00000000e+00
-4.78440500e-06,0.00000000e+00
-4.78424500e-06,0.00000000e+00
-4.78408500e-06,0.00000000e+00
-4.78392500e-06,0.00000000e+00
-4.78376500e-06,0.00000000e+00
-4.78360500e-06,0.00000000e+00
-4.78344500e-06,8.00000000e-04
-4.78328500e-06,8.00000000e-04
